time,stateEstimate.x,stateEstimate.y,stateEstimate.z,ctrltarget.x,
11226.5,0.492336,0.144733,0.0288449,0,
11226.5,0.492238,0.144738,0.0290482,0,
11226.6,0.492089,0.144614,0.0294601,0,
11226.6,0.49192,0.144579,0.0298731,0,
11226.6,0.491646,0.144688,0.0302786,0,
11226.6,0.491511,0.144679,0.0304772,0,
11226.6,0.491087,0.144785,0.0311012,0,
11226.7,0.490848,0.144906,0.0313105,0,
11226.7,0.490626,0.144752,0.031672,0,
11226.7,0.4904,0.144679,0.0320519,0,
11226.7,0.490146,0.144642,0.0324286,0,
11226.7,0.489881,0.144584,0.0327855,0,
11226.7,0.489736,0.144568,0.0329939,0,
11226.8,0.489373,0.144673,0.0333923,0,
11226.8,0.489157,0.144625,0.0337052,0,
11226.8,0.489029,0.144666,0.0338535,0,
11226.8,0.488794,0.144694,0.0341605,0,
11226.8,0.48862,0.144624,0.0344219,0,
11226.9,0.488344,0.144696,0.0347656,0,
11226.9,0.488179,0.144686,0.0349818,0,
11226.9,0.487963,0.144596,0.0352654,0,
11226.9,0.487772,0.144599,0.0355381,0,
11226.9,0.487647,0.144467,0.0357554,0,
11226.9,0.487392,0.144599,0.0360532,0,
11227,0.487316,0.14455,0.0362094,0,
11227,0.487127,0.144532,0.0364323,0,
11227,0.487099,0.144522,0.0365025,0,
11227,0.486935,0.144506,0.0367155,0,
11227,0.487226,0.144507,0.0364303,0,
11227.1,0.48718,0.144514,0.0365309,0,
11227.1,0.486869,0.144477,0.0369557,0,
11227.1,0.486694,0.144584,0.0371343,0,
11227.1,0.486754,0.144582,0.0370857,0,
11227.1,0.486798,0.144512,0.0370805,0,
11227.2,0.486771,0.144656,0.0370502,0,
11227.2,0.486801,0.144617,0.0370288,0,
11227.2,0.486852,0.144527,0.0370188,0,
11227.2,0.486701,0.144504,0.0372202,0,
11227.2,0.493269,0.143335,0.0252512,0,
11227.3,0.493316,0.14397,0.0254409,0,
11227.3,0.493338,0.144227,0.0257992,0,
11227.3,0.493351,0.144351,0.0261249,0,
11227.3,0.493404,0.144394,0.0264789,0,
11227.3,0.493439,0.144486,0.0266755,0,
11227.4,0.493447,0.144552,0.0269428,0,
11227.4,0.493413,0.144531,0.0270377,0,
11227.4,0.493396,0.144673,0.0274097,0,
11227.4,0.493356,0.144612,0.0276295,0,
11227.4,0.49326,0.144655,0.0278236,0,
11227.4,0.493166,0.144598,0.0280265,0,
11227.5,0.493166,0.144598,0.0280265,0,
11227.5,0.493067,0.144742,0.0282372,0,
11227.5,0.492943,0.144639,0.0284456,0,
11227.5,0.492848,0.144589,0.0286767,0,
11227.5,0.49275,0.144542,0.0289054,0,
11227.6,0.492651,0.144498,0.0291383,0,
11227.6,0.492544,0.144463,0.0293772,0,
11227.6,0.492436,0.144441,0.0296211,0,
11227.6,0.492326,0.144426,0.0298667,0,
11227.6,0.491954,0.144543,0.0299297,0,
11227.6,0.491663,0.14475,0.0301426,0,
11227.7,0.491357,0.144827,0.0304687,0,
11227.7,0.491227,0.144759,0.0306486,0,
11227.7,0.491059,0.144715,0.0308481,0,
11227.7,0.49099,0.14471,0.0309126,0,
11227.7,0.490913,0.144676,0.0310601,0,
11227.8,0.490648,0.144493,0.0315371,0,
11227.8,0.490515,0.144639,0.0317379,0,
11227.8,0.490471,0.144583,0.0318976,0,
11227.8,0.490396,0.144729,0.0319798,0,
11227.9,0.490095,0.144801,0.0324497,0,
11227.9,0.489999,0.144809,0.0325898,0,
11227.9,0.489936,0.144792,0.0326274,0,
11227.9,0.489871,0.144686,0.0327344,0,
11228,0.489861,0.144593,0.0328056,0,
11228,0.489743,0.144624,0.0328734,0,
11228,0.48973,0.144555,0.0329461,0,
11228,0.489667,0.144558,0.0330415,0,
11228,0.489576,0.144619,0.0331385,0,
11228,0.489476,0.144614,0.0332698,0,
11228.1,0.48928,0.144752,0.0334585,0,
11228.1,0.489296,0.144624,0.0334631,0,
11228.1,0.489424,0.144511,0.0333423,0,
11228.1,0.489423,0.144482,0.0333686,0,
11228.1,0.489435,0.144487,0.0333705,0,
11228.1,0.489332,0.14466,0.0334617,0,
11228.2,0.489234,0.144653,0.0335914,0,
11228.2,0.489097,0.144801,0.033701,0,
11228.2,0.489023,0.144769,0.0337671,0,
11228.2,0.489177,0.144579,0.0335831,0,
11228.2,0.489285,0.144453,0.0334929,0,
11228.2,0.489339,0.144453,0.0334267,0,
11228.3,0.489239,0.144436,0.0335562,0,
11228.3,0.489231,0.144514,0.0335414,0,
11228.3,0.489165,0.144639,0.0335821,0,
11228.3,0.48914,0.144695,0.0335862,0,
11228.3,0.48914,0.144696,0.0335578,0,
11228.3,0.489332,0.144614,0.0333247,0,
11228.4,0.48954,0.144519,0.0331287,0,
11228.4,0.489511,0.144567,0.0331443,0,
11228.4,0.48959,0.144598,0.0330288,0,
11228.4,0.489577,0.144588,0.0330217,0,
11228.4,0.489476,0.144577,0.0331595,0,
11228.5,0.489701,0.144517,0.0329588,0,
11228.5,0.489864,0.144575,0.0327159,0,
11228.5,0.490031,0.144586,0.0325151,0,
11228.5,0.489909,0.144679,0.0326384,0,
11228.5,0.490009,0.144637,0.0324512,0,
11228.5,0.490214,0.144568,0.0322352,0,
11228.6,0.490106,0.144684,0.0323327,0,
11228.6,0.490087,0.144745,0.0322955,0,
11228.6,0.48999,0.144741,0.0324269,0,
11228.6,0.490156,0.144745,0.0321486,0,
11228.6,0.490397,0.144624,0.031834,0,
11228.6,0.490466,0.144625,0.0317562,0,
11228.7,0.490691,0.14458,0.0314294,0,
11228.7,0.490799,0.144618,0.0312747,0,
11228.7,0.490705,0.144608,0.031402,0,
11228.7,0.490796,0.144648,0.0312199,0,
11228.7,0.490905,0.144558,0.031095,0,
11228.8,0.491183,0.144553,0.0307745,0,
11228.8,0.491353,0.144534,0.0305733,0,
11228.8,0.491319,0.144608,0.0305562,0,
11228.8,0.491183,0.144743,0.0306635,0,
11228.8,0.491084,0.144737,0.0307855,0,
11228.8,0.491273,0.144763,0.0305043,0,
11228.9,0.491425,0.144675,0.0303204,0,
11228.9,0.4916,0.144716,0.0300838,0,
11228.9,0.491728,0.144666,0.0299389,0,
11228.9,0.491903,0.144594,0.0297829,0,
11228.9,0.491912,0.144631,0.0297236,0,
11229,0.492138,0.144669,0.0293925,0,
11229,0.492019,0.144758,0.0294818,0,
11229,0.492079,0.144695,0.0294113,0,
11229,0.491992,0.144691,0.0295322,0,
11229,0.492147,0.144608,0.0294053,0,
11229,0.49223,0.14473,0.0292501,0,
11229.1,0.492252,0.144709,0.029156,0,
11229.1,0.492158,0.144763,0.0292281,0,
11229.1,0.492111,0.144796,0.0292426,0,
11229.1,0.492161,0.144711,0.0291664,0,
11229.1,0.492067,0.144706,0.0292865,0,
11229.1,0.492115,0.144669,0.0292217,0,
11229.2,0.492183,0.144692,0.029113,0,
11229.2,0.492268,0.144658,0.0289939,0,
11229.2,0.492349,0.144632,0.0289356,0,
11229.2,0.492259,0.144625,0.0290609,0,
11229.2,0.492071,0.144621,0.0293132,0,
11229.3,0.491873,0.144622,0.0295701,0,
11229.3,0.491662,0.144631,0.0298329,0,
11229.3,0.491552,0.144639,0.0299672,0,
11229.3,0.491321,0.144661,0.0302527,0,
11229.3,0.491094,0.144691,0.0305299,0,
11229.3,0.49086,0.144729,0.0308088,0,
11229.4,0.490741,0.144752,0.0309482,0,
11229.4,0.490498,0.144807,0.0312306,0,
11229.4,0.490245,0.144869,0.0315165,0,
11229.4,0.489988,0.144937,0.0318064,0,
11229.4,0.489857,0.144975,0.0319538,0,
11229.4,0.490144,0.144761,0.0318417,0,
11229.5,0.490403,0.14469,0.0315502,0,
11229.5,0.490524,0.144657,0.0314209,0,
11229.5,0.49061,0.144596,0.0313039,0,
11229.5,0.490492,0.144606,0.0314577,0,
11229.5,0.490649,0.144588,0.0313056,0,
11229.6,0.49073,0.144756,0.0312023,0,
11229.6,0.490733,0.14478,0.0312153,0,
11229.6,0.490792,0.144787,0.0311405,0,
11229.6,0.49109,0.14484,0.0307485,0,
11229.6,0.492973,0.142403,0.0254666,0,
11229.7,0.493291,0.143777,0.0250477,0,
11229.7,0.493226,0.144282,0.0254888,0,
11229.7,0.493293,0.144444,0.0258658,0,
11229.7,0.493273,0.144514,0.0263144,0,
11229.7,0.493255,0.144614,0.0267158,0,
11229.8,0.493227,0.14461,0.0270855,0,
11229.8,0.493153,0.144624,0.0272288,0,
11229.8,0.493064,0.144759,0.0275619,0,
11229.8,0.493053,0.144653,0.0279214,0,
11229.8,0.492918,0.144699,0.0282433,0,
11229.8,0.492856,0.14471,0.0283978,0,
11229.9,0.49268,0.14473,0.028715,0,
11229.9,0.492506,0.144839,0.0290293,0,
11229.9,0.49243,0.144851,0.0291965,0,
11229.9,0.492173,0.144921,0.0295081,0,
11229.9,0.491879,0.144922,0.0298192,0,
11229.9,0.491795,0.144872,0.0299419,0,
11230,0.491551,0.14485,0.030248,0,
11230,0.491347,0.144738,0.0305397,0,
11230,0.491021,0.14461,0.0310099,0,
11230,0.490841,0.144484,0.0312991,0,
11230,0.492877,0.141997,0.0256005,0,
11230.1,0.493211,0.143147,0.0238522,0,
11230.1,0.493539,0.143861,0.0240346,0,
11230.1,0.493822,0.144358,0.0246377,0,
11230.1,0.493764,0.14434,0.0246329,0,
11230.2,0.49364,0.144303,0.0246273,0,
11230.2,0.493856,0.14436,0.0252094,0,
11230.2,0.493779,0.144325,0.0253046,0,
11230.2,0.493735,0.144308,0.0253566,0,
11230.2,0.493869,0.144551,0.0257926,0,
11230.3,0.493934,0.144585,0.0261089,0,
11230.3,0.493981,0.144654,0.0262797,0,
11230.3,0.493971,0.144721,0.0264944,0,
11230.3,0.493919,0.144826,0.026684,0,
11230.3,0.493901,0.144827,0.026787,0,
11230.3,0.493842,0.144768,0.0269752,0,
11230.4,0.493757,0.144786,0.0271569,0,
11230.4,0.493603,0.144775,0.0274131,0,
11230.4,0.493479,0.144769,0.0276014,0,
11230.4,0.493442,0.14476,0.027708,0,
11230.4,0.493274,0.144825,0.0278915,0,
11230.5,0.4931,0.144801,0.0280833,0,
11230.5,0.493136,0.142218,0.0252198,0,
11230.5,0.493728,0.143565,0.0245418,0,
11230.5,0.493809,0.144116,0.0246345,0,
11230.5,0.493674,0.143992,0.0245449,0,
11230.5,0.493806,0.144286,0.0249483,0,
11230.6,0.49389,0.14434,0.0253051,0,
11230.6,0.493957,0.144354,0.0256186,0,
11230.6,0.493891,0.144269,0.0257163,0,
11230.6,0.493857,0.144228,0.0257678,0,
11230.6,0.493791,0.14415,0.0258735,0,
11230.7,0.49372,0.144078,0.0259833,0,
11230.7,0.493642,0.144008,0.0260924,0,
11230.7,0.493602,0.143974,0.0261485,0,
11230.7,0.493516,0.143908,0.0262648,0,
11230.7,0.493424,0.143842,0.0263887,0,
11230.8,0.493166,0.143677,0.0267271,0,
11230.8,0.493062,0.143613,0.026867,0,
11230.8,0.492952,0.143556,0.0270068,0,
11230.8,0.492896,0.143534,0.0270796,0,
11230.8,0.4932,0.144468,0.0276659,0,
11230.9,0.493109,0.144517,0.0278599,0,
11230.9,0.493011,0.144574,0.0280583,0,
11230.9,0.492874,0.144678,0.0283704,0,
11230.9,0.492785,0.144762,0.0285856,0,
11231,0.492694,0.144855,0.028806,0,
11231,0.492373,0.144737,0.0290686,0,
11231,0.492258,0.144846,0.0292764,0,
11231,0.492152,0.144825,0.0293836,0,
11231,0.492074,0.144748,0.0295922,0,
11231.1,0.491853,0.144821,0.0298572,0,
11231.1,0.491775,0.144853,0.0299822,0,
11231.1,0.491626,0.144864,0.030199,0,
11231.1,0.491381,0.144973,0.0304703,0,
11231.1,0.491191,0.145,0.0306257,0,
11231.1,0.493884,0.143821,0.0241225,0,
11231.2,0.493926,0.144207,0.0244186,0,
11231.2,0.493851,0.144213,0.0243812,0,
11231.2,0.493909,0.144344,0.024741,0,
11231.2,0.494018,0.144387,0.0251515,0,
11231.2,0.4941,0.14452,0.0253846,0,
11231.3,0.494093,0.14469,0.0257846,0,
11231.3,0.494153,0.144631,0.02608,0,
11231.3,0.494136,0.144645,0.0261693,0,
11231.3,0.494155,0.144726,0.0264254,0,
11231.3,0.494137,0.144757,0.0266359,0,
11231.3,0.494083,0.144776,0.0266947,0,
11231.4,0.493986,0.14492,0.026843,0,
11231.4,0.493908,0.144959,0.0270025,0,
11231.4,0.493879,0.144967,0.027092,0,
11231.4,0.493726,0.145024,0.0272152,0,
11231.4,0.493654,0.144816,0.0273816,0,
11231.4,0.493522,0.144774,0.0275409,0,
11231.5,0.493467,0.144744,0.0276209,0,
11231.5,0.493297,0.144725,0.0277867,0,
11231.5,0.493146,0.144717,0.027956,0,
11231.5,0.492958,0.144809,0.0281272,0,
11231.5,0.492886,0.144799,0.0282176,0,
11231.5,0.492711,0.144825,0.0283706,0,
11231.6,0.492613,0.144801,0.0285166,0,
11231.6,0.492512,0.144795,0.0286688,0,
11231.6,0.492407,0.144796,0.0288334,0,
11231.6,0.492279,0.144773,0.0290176,0,
11231.6,0.492279,0.144773,0.0290176,0,
11231.7,0.492107,0.144781,0.0292285,0,
11231.7,0.492022,0.144651,0.0293922,0,
11231.7,0.491833,0.144649,0.0295919,0,
11231.7,0.49185,0.14466,0.0296148,0,
11231.7,0.49177,0.144631,0.0297582,0,
11231.7,0.491675,0.144616,0.0299077,0,
11231.8,0.49158,0.144593,0.0300317,0,
11231.8,0.491461,0.144586,0.0302148,0,
11231.8,0.49141,0.144514,0.03038,0,
11231.8,0.491389,0.144579,0.0304372,0,
11231.8,0.491251,0.144697,0.030611,0,
11231.8,0.491173,0.144675,0.0307256,0,
11231.9,0.491027,0.144622,0.0309521,0,
11231.9,0.490846,0.144689,0.0311494,0,
11231.9,0.490755,0.144695,0.0312601,0,
11231.9,0.490682,0.144544,0.0313695,0,
11231.9,0.490571,0.144519,0.0315111,0,
11232,0.490523,0.144563,0.0316815,0,
11232,0.490415,0.144542,0.0318337,0,
11232,0.490195,0.144508,0.0321421,0,
11232,0.490174,0.144554,0.0322273,0,
11232,0.490253,0.144696,0.0321053,0,
11232.1,0.490188,0.144786,0.0322247,0,
11232.1,0.490076,0.144779,0.032377,0,
11232.1,0.489887,0.144919,0.0325719,0,
11232.1,0.489837,0.144789,0.0326365,0,
11232.1,0.489901,0.144727,0.0325401,0,
11232.2,0.489921,0.144585,0.0325165,0,
11232.2,0.489976,0.144501,0.0324484,0,
11232.2,0.490045,0.144389,0.0324026,0,
11232.2,0.489961,0.144374,0.0324822,0,
11232.2,0.489846,0.14435,0.0326318,0,
11232.3,0.489609,0.144306,0.0329339,0,
11232.3,0.489367,0.144271,0.0332408,0,
11232.3,0.489119,0.144247,0.0335542,0,
11232.3,0.488993,0.144239,0.033712,0,
11232.3,0.488737,0.144226,0.0340312,0,
11232.3,0.488477,0.144217,0.03435,0,
11232.4,0.488345,0.144215,0.0345102,0,
11232.4,0.488174,0.144569,0.034745,0,
11232.4,0.488333,0.144616,0.0346469,0,
11232.4,0.488516,0.144643,0.0344211,0,
11232.4,0.488729,0.144603,0.0341746,0,
11232.4,0.488865,0.144624,0.0339737,0,
11232.5,0.48887,0.144629,0.0339408,0,
11232.5,0.493583,0.143693,0.024558,0,
11232.5,0.49345,0.143684,0.0245516,0,
11232.5,0.493445,0.144232,0.0248941,0,
11232.5,0.493439,0.144354,0.0253193,0,
11232.6,0.493502,0.144346,0.0257757,0,
11232.6,0.493426,0.144353,0.0258484,0,
11232.6,0.493516,0.144567,0.026266,0,
11232.6,0.493548,0.144621,0.0266073,0,
11232.6,0.493502,0.144634,0.0267212,0,
11232.6,0.493482,0.14479,0.0270184,0,
11232.7,0.493469,0.144697,0.0273115,0,
11232.7,0.493336,0.144831,0.0275533,0,
11232.7,0.493294,0.144849,0.0276877,0,
11232.7,0.49316,0.144897,0.0279508,0,
11232.7,0.492995,0.144956,0.0282117,0,
11232.7,0.492879,0.144924,0.0283347,0,
11232.8,0.492751,0.144833,0.0285968,0,
11232.8,0.4926,0.144699,0.0288653,0,
11232.8,0.492535,0.144701,0.0290107,0,
11232.8,0.492373,0.144716,0.0292967,0,
11232.8,0.492268,0.144607,0.0295768,0,
11232.8,0.492136,0.144655,0.0297217,0,
11232.9,0.491977,0.144662,0.0300096,0,
11232.9,0.491755,0.144667,0.0303072,0,
11232.9,0.4915,0.144729,0.0306126,0,
11232.9,0.491416,0.144727,0.0307656,0,
11232.9,0.491145,0.144715,0.0310844,0,
11232.9,0.490948,0.144675,0.0313565,0,
11233,0.490615,0.14463,0.0317167,0,
11233,0.490412,0.144655,0.0319545,0,
11233,0.490284,0.144628,0.0321546,0,
11233,0.490079,0.144623,0.0323951,0,
11233,0.489965,0.144605,0.0325484,0,
11233.1,0.489817,0.144705,0.0327288,0,
11233.1,0.48972,0.144762,0.0328699,0,
11233.1,0.489732,0.144802,0.0328472,0,
11233.1,0.489546,0.144822,0.0330808,0,
11233.1,0.489479,0.144689,0.0331888,0,
11233.1,0.489361,0.144668,0.0333464,0,
11233.2,0.489214,0.144602,0.0335267,0,
11233.2,0.48903,0.144581,0.033724,0,
11233.2,0.488947,0.144563,0.0338461,0,
11233.2,0.488829,0.144539,0.0340051,0,
11233.2,0.488759,0.144529,0.034113,0,
11233.3,0.488616,0.144647,0.0342983,0,
11233.3,0.488499,0.144634,0.0344606,0,
11233.3,0.488415,0.144577,0.0346116,0,
11233.3,0.488461,0.144564,0.0345936,0,
11233.3,0.488465,0.144558,0.0346131,0,
11233.4,0.48863,0.144564,0.0344206,0,
11233.4,0.488522,0.144629,0.034569,0,
11233.4,0.488605,0.144606,0.034475,0,
11233.4,0.488493,0.144587,0.0346354,0,
11233.4,0.488575,0.144499,0.0345571,0,
11233.5,0.488589,0.14448,0.0345473,0,
11233.5,0.488573,0.144441,0.0345734,0,
11233.5,0.488606,0.14452,0.0345002,0,
11233.5,0.488751,0.144638,0.0342525,0,
11233.5,0.488818,0.144594,0.0341743,0,
11233.5,0.48871,0.144576,0.0343209,0,
11233.6,0.488735,0.144593,0.0342329,0,
11233.6,0.4889,0.144507,0.0340251,0,
11233.6,0.488883,0.14453,0.0340148,0,
11233.6,0.48915,0.144571,0.0336545,0,
11233.6,0.489322,0.144632,0.0334402,0,
11233.7,0.489448,0.144732,0.0332115,0,
11233.7,0.489351,0.144723,0.0333437,0,
11233.7,0.489522,0.144714,0.0330918,0,
11233.7,0.489698,0.144629,0.0328832,0,
11233.7,0.489882,0.144568,0.0325877,0,
11233.7,0.490047,0.144433,0.0323985,0,
11233.8,0.49001,0.144561,0.0323627,0,
11233.8,0.489917,0.144547,0.0324826,0,
11233.8,0.490456,0.144495,0.0318154,0,
11233.8,0.490496,0.144574,0.0317152,0,
11233.8,0.490412,0.144558,0.031828,0,
11233.8,0.490575,0.144676,0.0315625,0,
11233.9,0.490685,0.144731,0.0313542,0,
11233.9,0.490918,0.144665,0.0310802,0,
11233.9,0.491012,0.14472,0.0309124,0,
11233.9,0.491079,0.144661,0.0307974,0,
11233.9,0.490921,0.144639,0.0310072,0,
11234,0.490673,0.144629,0.0313321,0,
11234,0.490499,0.14464,0.031564,0,
11234,0.490318,0.144663,0.0318017,0,
11234,0.490225,0.144681,0.0319228,0,
11234,0.49003,0.144726,0.0321671,0,
11234.1,0.489721,0.144805,0.0325396,0,
11234.1,0.489507,0.144863,0.0327953,0,
11234.1,0.489289,0.144928,0.0330574,0,
11234.1,0.48918,0.144965,0.03319,0,
11234.1,0.488957,0.145046,0.0334563,0,
11234.2,0.489575,0.144476,0.033098,0,
11234.2,0.489612,0.144617,0.0330344,0,
11234.2,0.489801,0.144665,0.0327715,0,
11234.2,0.489941,0.144653,0.0325375,0,
11234.3,0.490135,0.14467,0.0323265,0,
11234.3,0.490044,0.144689,0.0324609,0,
11234.3,0.490087,0.144921,0.0322856,0,
11234.3,0.490169,0.14492,0.0321116,0,
11234.3,0.490183,0.144869,0.032049,0,
11234.4,0.490212,0.144833,0.0319574,0,
11234.4,0.490358,0.144799,0.0317379,0,
11234.4,0.490528,0.144705,0.0315063,0,
11234.4,0.490487,0.144689,0.0315227,0,
11234.4,0.49064,0.144575,0.0313673,0,
11234.4,0.490537,0.144575,0.0315028,0,
11234.5,0.490881,0.144549,0.0311063,0,
11234.5,0.491056,0.144603,0.0308452,0,
11234.5,0.491135,0.144639,0.0307194,0,
11234.5,0.491205,0.144632,0.0306653,0,
11234.6,0.491351,0.144785,0.0303993,0,
11234.6,0.493225,0.142453,0.0250224,0,
11234.6,0.493602,0.14378,0.0244696,0,
11234.6,0.493677,0.144109,0.024882,0,
11234.6,0.493653,0.144232,0.0253522,0,
11234.7,0.493338,0.144169,0.025578,0,
11234.7,0.493425,0.144466,0.0260416,0,
11234.7,0.493486,0.144732,0.0266096,0,
11234.7,0.493425,0.14473,0.0267328,0,
11234.8,0.4933,0.144732,0.0269823,0,
11234.8,0.493293,0.14481,0.0272792,0,
11234.8,0.493288,0.144753,0.0274137,0,
11234.8,0.493185,0.144739,0.0276787,0,
11234.8,0.493086,0.144712,0.02795,0,
11234.8,0.493022,0.144701,0.0281092,0,
11234.9,0.492842,0.14481,0.0284189,0,
11234.9,0.492692,0.144836,0.02868,0,
11234.9,0.492623,0.144743,0.0287955,0,
11234.9,0.492426,0.144702,0.0290762,0,
11234.9,0.493662,0.143439,0.0248275,0,
11234.9,0.493586,0.143382,0.0247709,0,
11235,0.493688,0.143888,0.0249757,0,
11235,0.493734,0.144222,0.0252277,0,
11235,0.49385,0.144363,0.0255457,0,
11235,0.493883,0.144476,0.0258015,0,
11235,0.493904,0.144704,0.0260306,0,
11235,0.49388,0.144692,0.0260885,0,
11235.1,0.49389,0.144854,0.0262973,0,
11235.1,0.493867,0.144886,0.0264705,0,
11235.1,0.493856,0.144823,0.026661,0,
11235.1,0.493839,0.144742,0.0267425,0,
11235.1,0.493805,0.144645,0.0269171,0,
11235.1,0.493779,0.144626,0.0270021,0,
11235.2,0.493664,0.144698,0.0271224,0,
11235.2,0.493534,0.144692,0.0272511,0,
11235.2,0.49347,0.144501,0.0274368,0,
11235.2,0.493364,0.144636,0.0274993,0,
11235.2,0.493213,0.144737,0.0276687,0,
11235.2,0.493154,0.144723,0.0277665,0,
11235.3,0.493024,0.144677,0.0279498,0,
11235.3,0.492853,0.144812,0.0281369,0,
11235.3,0.49269,0.144761,0.0283413,0,
11235.3,0.492621,0.144778,0.0284351,0,
11235.3,0.492468,0.144761,0.0286442,0,
11235.3,0.492306,0.144719,0.0288687,0,
11235.4,0.492053,0.144684,0.0292171,0,
11235.4,0.491876,0.144672,0.0294571,0,
11235.4,0.491785,0.144669,0.0295779,0,
11235.4,0.4916,0.144672,0.0298248,0,
11235.4,0.491414,0.144685,0.030077,0,
11235.5,0.491318,0.144694,0.0302043,0,
11235.5,0.491114,0.144717,0.0304638,0,
11235.5,0.490892,0.144745,0.0307282,0,
11235.5,0.490661,0.144781,0.0309945,0,
11235.5,0.490544,0.1448,0.0311288,0,
11235.5,0.490308,0.14484,0.0314016,0,
11235.6,0.490174,0.144777,0.0318702,0,
11235.6,0.489938,0.144823,0.0321606,0,
11235.6,0.489698,0.144876,0.032455,0,
11235.6,0.489452,0.14494,0.0327589,0,
11235.6,0.489328,0.144976,0.032914,0,
11235.7,0.489076,0.145057,0.03323,0,
11235.7,0.488815,0.145142,0.0335456,0,
11235.7,0.489203,0.144635,0.0334786,0,
11235.7,0.489085,0.144651,0.0336441,0,
11235.7,0.489037,0.144611,0.0338233,0,
11235.8,0.488954,0.144572,0.0340247,0,
11235.8,0.488854,0.144586,0.0341172,0,
11235.8,0.488573,0.14464,0.0344327,0,
11235.8,0.488432,0.144643,0.0346226,0,
11235.8,0.488465,0.144619,0.0346623,0,
11235.8,0.488338,0.144631,0.0348422,0,
11235.9,0.488258,0.144654,0.0349685,0,
11235.9,0.48805,0.144738,0.0352154,0,
11235.9,0.487943,0.144608,0.0353914,0,
11235.9,0.487869,0.144624,0.0354313,0,
11235.9,0.487825,0.144682,0.0354887,0,
11236,0.487614,0.144658,0.0357633,0,
11236,0.48747,0.144717,0.0359139,0,
11236,0.487361,0.144736,0.0360179,0,
11236,0.487414,0.144783,0.0359311,0,
11236,0.487496,0.144572,0.0359233,0,
11236.1,0.487365,0.144562,0.0361013,0,
11236.1,0.487362,0.144538,0.0361403,0,
11236.1,0.487449,0.144476,0.0360695,0,
11236.1,0.487369,0.144601,0.0361581,0,
11236.1,0.487347,0.1447,0.0361018,0,
11236.1,0.48743,0.144592,0.0360113,0,
11236.2,0.487649,0.144548,0.0357569,0,
11236.2,0.487526,0.144533,0.035929,0,
11236.2,0.487627,0.144544,0.0357861,0,
11236.2,0.487837,0.144679,0.0355101,0,
11236.2,0.488186,0.144592,0.0350844,0,
11236.3,0.488,0.144642,0.0353092,0,
11236.3,0.488148,0.144664,0.0350919,0,
11236.3,0.488031,0.144652,0.0352535,0,
11236.3,0.487931,0.144731,0.0353001,0,
11236.3,0.488165,0.144585,0.0350478,0,
11236.3,0.488438,0.144519,0.034691,0,
11236.4,0.488543,0.144527,0.0345222,0,
11236.4,0.488522,0.144532,0.034445,0,
11236.4,0.48869,0.1445,0.0342387,0,
11236.4,0.488874,0.144524,0.0339793,0,
11236.4,0.488752,0.144494,0.034133,0,
11236.5,0.489021,0.144572,0.0337853,0,
11236.5,0.489038,0.144638,0.0337231,0,
11236.5,0.489273,0.144572,0.0333981,0,
11236.5,0.48944,0.144635,0.0332052,0,
11236.5,0.489222,0.144598,0.0335069,0,
11236.5,0.489111,0.144583,0.0336594,0,
11236.6,0.4893,0.144572,0.0334422,0,
11236.6,0.489509,0.144661,0.0331511,0,
11236.6,0.489749,0.144606,0.0328592,0,
11236.6,0.489714,0.144606,0.0328556,0,
11236.6,0.48985,0.144613,0.0326686,0,
11236.6,0.48985,0.144613,0.0326686,0,
11236.7,0.489784,0.144696,0.0327224,0,
11236.7,0.489932,0.144565,0.0325406,0,
11236.7,0.489995,0.144487,0.0324603,0,
11236.7,0.490063,0.144574,0.0323646,0,
11236.7,0.490357,0.144536,0.0320142,0,
11236.7,0.490499,0.144521,0.0318513,0,
11236.8,0.490489,0.144575,0.0318521,0,
11236.8,0.490381,0.144742,0.0319274,0,
11236.8,0.490887,0.144648,0.0312408,0,
11236.8,0.490781,0.14464,0.0313906,0,
11236.8,0.493343,0.143556,0.0250225,0,
11236.9,0.493277,0.14403,0.0253905,0,
11236.9,0.493204,0.144319,0.0258057,0,
11236.9,0.493162,0.14446,0.0262247,0,
11236.9,0.493055,0.144443,0.026318,0,
11236.9,0.493069,0.144458,0.0267331,0,
11236.9,0.492975,0.144439,0.0268476,0,
11237,0.492991,0.144481,0.0272508,0,
11237,0.492826,0.144449,0.0275205,0,
11237,0.492742,0.144434,0.0276588,0,
11237,0.492571,0.144408,0.0279396,0,
11237,0.492393,0.144387,0.0282257,0,
11237,0.492301,0.144379,0.0283713,0,
11237.1,0.492115,0.144368,0.0286657,0,
11237.1,0.491925,0.144361,0.0289592,0,
11237.1,0.492068,0.144607,0.0292062,0,
11237.1,0.491903,0.144672,0.0295125,0,
11237.1,0.491758,0.144704,0.0298107,0,
11237.2,0.491593,0.14471,0.0301153,0,
11237.2,0.491504,0.144723,0.0302788,0,
11237.2,0.491413,0.144654,0.0305584,0,
11237.2,0.491123,0.144719,0.0309069,0,
11237.2,0.491026,0.144635,0.0311661,0,
11237.2,0.490954,0.144668,0.0312959,0,
11237.3,0.490753,0.144685,0.0315929,0,
11237.3,0.490509,0.144785,0.0318901,0,
11237.3,0.490355,0.144726,0.0321314,0,
11237.3,0.490239,0.144737,0.0323043,0,
11237.3,0.489957,0.144799,0.0326192,0,
11237.3,0.489689,0.144853,0.0329147,0,
